# Q (A^-1),  R, RQ^4 (A^-4)
1.2688e-01 1.2191e-05 3.1593e-09
1.2718e-01 1.2004e-05 3.1403e-09
1.2748e-01 1.1820e-05 3.1214e-09
1.2778e-01 1.1639e-05 3.1026e-09
1.2807e-01 1.1461e-05 3.0838e-09
1.2837e-01 1.1286e-05 3.0652e-09
1.2867e-01 1.1114e-05 3.0467e-09
1.2897e-01 1.0945e-05 3.0283e-09
1.2927e-01 1.0779e-05 3.0100e-09
1.2957e-01 1.0615e-05 2.9919e-09
1.2987e-01 1.0454e-05 2.9738e-09
1.3017e-01 1.0296e-05 2.9559e-09
1.3047e-01 1.0140e-05 2.9380e-09
1.3077e-01 9.9872e-06 2.9203e-09
1.3107e-01 9.8367e-06 2.9027e-09
1.3136e-01 9.6887e-06 2.8852e-09
1.3166e-01 9.5431e-06 2.8678e-09
1.3196e-01 9.3998e-06 2.8505e-09
1.3226e-01 9.2590e-06 2.8333e-09
1.3256e-01 9.1204e-06 2.8162e-09
1.3286e-01 8.9841e-06 2.7992e-09
1.3316e-01 8.8500e-06 2.7824e-09
1.3346e-01 8.7181e-06 2.7656e-09
1.3376e-01 8.5884e-06 2.7489e-09
1.3406e-01 8.4607e-06 2.7324e-09
1.3435e-01 8.3350e-06 2.7159e-09
1.3465e-01 8.2114e-06 2.6995e-09
1.3495e-01 8.0898e-06 2.6832e-09
1.3525e-01 7.9700e-06 2.6670e-09
1.3555e-01 7.8522e-06 2.6509e-09
1.3585e-01 7.7362e-06 2.6348e-09
1.3615e-01 7.6221e-06 2.6189e-09
1.3645e-01 7.5097e-06 2.6030e-09
1.3675e-01 7.3990e-06 2.5872e-09
1.3705e-01 7.2901e-06 2.5715e-09
1.3734e-01 7.1829e-06 2.5559e-09
1.3764e-01 7.0773e-06 2.5403e-09
1.3794e-01 6.9733e-06 2.5248e-09
1.3824e-01 6.8710e-06 2.5094e-09
1.3854e-01 6.7701e-06 2.4940e-09
1.3884e-01 6.6708e-06 2.4787e-09
1.3914e-01 6.5731e-06 2.4635e-09
1.3944e-01 6.4767e-06 2.4483e-09
1.3974e-01 6.3819e-06 2.4332e-09
1.4003e-01 6.2884e-06 2.4182e-09
1.4033e-01 6.1963e-06 2.4032e-09
1.4063e-01 6.1056e-06 2.3883e-09
1.4093e-01 6.0163e-06 2.3734e-09
1.4123e-01 5.9283e-06 2.3586e-09
1.4153e-01 5.8416e-06 2.3438e-09
1.4183e-01 5.7561e-06 2.3291e-09
1.4213e-01 5.6720e-06 2.3145e-09
1.4243e-01 5.5890e-06 2.2999e-09
1.4273e-01 5.5073e-06 2.2853e-09
1.4303e-01 5.4268e-06 2.2709e-09
1.4332e-01 5.3475e-06 2.2564e-09
1.4362e-01 5.2693e-06 2.2421e-09
1.4392e-01 5.1923e-06 2.2277e-09
1.4422e-01 5.1164e-06 2.2135e-09
1.4452e-01 5.0416e-06 2.1993e-09
1.4482e-01 4.9679e-06 2.1851e-09
1.4512e-01 4.8953e-06 2.1710e-09
1.4542e-01 4.8237e-06 2.1570e-09
1.4572e-01 4.7532e-06 2.1430e-09
1.4602e-01 4.6837e-06 2.1290e-09
1.4631e-01 4.6152e-06 2.1151e-09
1.4661e-01 4.5478e-06 2.1013e-09
1.4691e-01 4.4813e-06 2.0875e-09
1.4721e-01 4.4158e-06 2.0738e-09
1.4751e-01 4.3512e-06 2.0602e-09
1.4781e-01 4.2876e-06 2.0465e-09
1.4811e-01 4.2250e-06 2.0330e-09
