# z (A),  sld (10^-6 A^-2)
5.8659e+02 9.7992e-06
5.8813e+02 9.7992e-06
5.8968e+02 9.7992e-06
5.9123e+02 9.7992e-06
5.9277e+02 9.7992e-06
5.9432e+02 9.7992e-06
5.9587e+02 9.7992e-06
5.9742e+02 9.7992e-06
5.9896e+02 9.7992e-06
6.0051e+02 9.7992e-06
6.0206e+02 9.7992e-06
6.0360e+02 9.7992e-06
6.0515e+02 9.7992e-06
6.0670e+02 9.7992e-06
6.0824e+02 9.7992e-06
6.0979e+02 9.7992e-06
6.1134e+02 9.7992e-06
6.1288e+02 9.7992e-06
6.1443e+02 9.7992e-06
6.1598e+02 9.7992e-06
6.1752e+02 9.7992e-06
6.1907e+02 9.7992e-06
6.2062e+02 9.7992e-06
6.2216e+02 9.7992e-06
6.2371e+02 9.7992e-06
6.2526e+02 9.7992e-06
6.2680e+02 9.7992e-06
6.2835e+02 9.7992e-06
6.2990e+02 9.7992e-06
6.3144e+02 9.7992e-06
6.3299e+02 9.7992e-06
6.3454e+02 9.7992e-06
6.3609e+02 9.7992e-06
6.3763e+02 9.7992e-06
6.3918e+02 9.7992e-06
6.4073e+02 9.7992e-06
6.4227e+02 9.7992e-06
6.4382e+02 9.7992e-06
6.4537e+02 9.7992e-06
6.4691e+02 9.7992e-06
6.4846e+02 9.7992e-06
6.5001e+02 9.7992e-06
6.5155e+02 9.7992e-06
6.5310e+02 9.7992e-06
6.5465e+02 9.7992e-06
6.5619e+02 9.7992e-06
6.5774e+02 9.7992e-06
6.5929e+02 9.7992e-06
6.6083e+02 9.7992e-06
6.6238e+02 9.7992e-06
6.6393e+02 9.7992e-06
6.6547e+02 9.7992e-06
6.6702e+02 9.7992e-06
6.6857e+02 9.7992e-06
6.7011e+02 9.7992e-06
6.7166e+02 9.7992e-06
6.7321e+02 9.7992e-06
6.7476e+02 9.7992e-06
6.7630e+02 9.7992e-06
6.7785e+02 9.7992e-06
6.7940e+02 9.7992e-06
6.8094e+02 9.7992e-06
